review_status,district,name,category,address,road_address,latitude,longitude,naver_link,blog_search_url,matched_queries,local_hit_count,comment_sort_hit_count,blog_result_count,recent_blog_count,distinct_blogger_count,latest_post_date,recommendation_score,recommendation_reason,possible_duplicate,reject_reason
pending,중구,고기는야외빨,음식점>한식,대전광역시 중구 대사동 210-5 고기는야외빨,대전광역시 중구 보문산공원로 514 고기는야외빨,36.3142153,127.4236815,https://www.instagram.com/bbq_g_y/,https://search.naver.com/search.naver?where=blog&query=%EA%B3%A0%EA%B8%B0%EB%8A%94%EC%95%BC%EC%99%B8%EB%B9%A8+%EC%A4%91%EA%B5%AC,보문산 고기 | 보문산 냉면,4,2,238,37,98,20260716,69,최근 12개월 블로그 37건,,
pending,중구,대동순대,"한식>순대,순댓국",대전광역시 중구 문화동 284-53,대전광역시 중구 서문로43번길 70,36.3138032,127.4048901,,https://search.naver.com/search.naver?where=blog&query=%EB%8C%80%EB%8F%99%EC%88%9C%EB%8C%80+%EC%A4%91%EA%B5%AC,보문산 고기 | 보문산 국밥 | 보문산 두부두루치기,3,3,978,100,98,20260719,69,최근 12개월 블로그 100건,,
pending,중구,봉스김밥 대전본점,분식>김밥,대전광역시 중구 문화동 480-2,대전광역시 중구 천근로46번길 10,36.3091052,127.4048497,,https://search.naver.com/search.naver?where=blog&query=%EB%B4%89%EC%8A%A4%EA%B9%80%EB%B0%A5+%EB%8C%80%EC%A0%84%EB%B3%B8%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 분식,1,1,2351,100,95,20260720,67,"지역성: 본점, 대전; 최근 12개월 블로그 100건",,
pending,중구,홍두깨칼국수,"한식>칼국수,만두",대전광역시 중구 석교동 10-17,대전광역시 중구 대종로 258,36.3110428,127.4396446,,https://search.naver.com/search.naver?where=blog&query=%ED%99%8D%EB%91%90%EA%B9%A8%EC%B9%BC%EA%B5%AD%EC%88%98+%EC%A4%91%EA%B5%AC,보문산 두부두루치기 | 보문산 칼국수,2,2,662,98,96,20260720,67,지역성: 칼국수; 최근 12개월 블로그 98건,,
pending,중구,만수민물장어,"한식>장어,먹장어요리",대전광역시 중구 문화동 27-5 3층 만수민물장어,대전광역시 중구 보문산로 331 3층 만수민물장어,36.3126706,127.4133954,https://blog.naver.com/jae1soosan,https://search.naver.com/search.naver?where=blog&query=%EB%A7%8C%EC%88%98%EB%AF%BC%EB%AC%BC%EC%9E%A5%EC%96%B4+%EC%A4%91%EA%B5%AC,보문산 맛집 | 보문산 한식 | 보문산 해산물,4,1,363,55,94,20260612,66,최근 12개월 블로그 55건,,
pending,중구,복수분식 본점,분식>종합분식,대전광역시 중구 대사동 77-45 현대주택 1층 복수분식본점,대전광역시 중구 충무로 95 현대주택 1층 복수분식본점,36.3180492,127.4275320,,https://search.naver.com/search.naver?where=blog&query=%EB%B3%B5%EC%88%98%EB%B6%84%EC%8B%9D+%EB%B3%B8%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 두부두루치기 | 보문산 분식 | 보문산 칼국수,3,0,619,100,100,20260718,65,지역성: 본점; 최근 12개월 블로그 100건,,
pending,중구,착한낙지 대전보문산점,한식>낙지요리,대전광역시 중구 부사동 99-1 1층 착한낙지,대전광역시 중구 대종로 331 1층 착한낙지,36.3152038,127.4333220,,https://search.naver.com/search.naver?where=blog&query=%EC%B0%A9%ED%95%9C%EB%82%99%EC%A7%80+%EB%8C%80%EC%A0%84%EB%B3%B4%EB%AC%B8%EC%82%B0%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 한식 | 보문산 해산물,2,2,121,42,99,20260624,65,지역성: 대전; 최근 12개월 블로그 42건,,
pending,중구,정직한하누,한식>소고기구이,대전광역시 중구 부사동 129-8 2층/3층(room),대전광역시 중구 대종로 311 2층/3층(room),36.3134989,127.4343497,,https://search.naver.com/search.naver?where=blog&query=%EC%A0%95%EC%A7%81%ED%95%9C%ED%95%98%EB%88%84+%EC%A4%91%EA%B5%AC,보문산 국밥 | 보문산 냉면,3,2,162,31,79,20260712,64,최근 12개월 블로그 31건,,
pending,중구,보문산본가누룽지삼계탕,"한식>백숙,삼계탕",대전광역시 중구 대사동 142-2 1층,대전광역시 중구 보문산공원로 527-4 1층,36.3152663,127.4242924,http://instagram.com/bomunsan_bonga,https://search.naver.com/search.naver?where=blog&query=%EB%B3%B4%EB%AC%B8%EC%82%B0%EB%B3%B8%EA%B0%80%EB%88%84%EB%A3%BD%EC%A7%80%EC%82%BC%EA%B3%84%ED%83%95+%EC%A4%91%EA%B5%AC,보문산 삼계탕 | 보문산 한식,3,1,553,100,93,20260720,63,최근 12개월 블로그 100건,,
pending,중구,샤브마니아 대전보문산점,음식점>일식>샤브샤브,대전광역시 중구 대사동 200-5 2층,대전광역시 중구 보문산공원로497번길 26 2층,36.3127132,127.4207679,,https://search.naver.com/search.naver?where=blog&query=%EC%83%A4%EB%B8%8C%EB%A7%88%EB%8B%88%EC%95%84+%EB%8C%80%EC%A0%84%EB%B3%B4%EB%AC%B8%EC%82%B0%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 일식,2,1,431,100,99,20260717,63,지역성: 대전; 최근 12개월 블로그 100건,,
pending,중구,진짜배기명태촌 보문산점,"한식>해물,생선요리",대전광역시 중구 대사동 200-4 1층,대전광역시 중구 보문산공원로497번길 16 1층,36.3129451,127.4209733,,https://search.naver.com/search.naver?where=blog&query=%EC%A7%84%EC%A7%9C%EB%B0%B0%EA%B8%B0%EB%AA%85%ED%83%9C%EC%B4%8C+%EB%B3%B4%EB%AC%B8%EC%82%B0%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 맛집 | 보문산 한식 | 보문산 해산물,4,1,30,10,30,20260616,63,최근 12개월 블로그 10건,,
pending,중구,유성순대,"한식>순대,순댓국",대전광역시 중구 석교동 57-12,대전광역시 중구 대전천서로 211,36.3107127,127.4425426,,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A0%EC%84%B1%EC%88%9C%EB%8C%80+%EC%A4%91%EA%B5%AC,보문산 고기 | 보문산 국밥,2,2,933,100,90,20260720,62,최근 12개월 블로그 100건,,
pending,중구,짬뽕짬뽕 본점,중식>중식당,대전광역시 중구 문화동 374-17 짬뽕짬뽕,대전광역시 중구 서문로43번길 80 짬뽕짬뽕,36.3139686,127.4044063,,https://search.naver.com/search.naver?where=blog&query=%EC%A7%AC%EB%BD%95%EC%A7%AC%EB%BD%95+%EB%B3%B8%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 중식,1,1,10637,100,100,20260720,62,지역성: 본점; 최근 12개월 블로그 100건,,
pending,중구,꼭대기집,"한식>백숙,삼계탕",대전광역시 중구 대사동 산1-27,대전광역시 중구 보문산공원로530번길 12-28,36.3133801,127.4254493,,https://search.naver.com/search.naver?where=blog&query=%EA%BC%AD%EB%8C%80%EA%B8%B0%EC%A7%91+%EC%A4%91%EA%B5%AC,보문산 삼계탕,2,1,6519,100,98,20260719,61,최근 12개월 블로그 100건,,
pending,중구,유가옥설렁탕,"한식>곰탕,설렁탕",대전광역시 중구 부사동 128-1,대전광역시 중구 대종로 323,36.3146340,127.4336656,https://smartstore.naver.com/yougaok,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A0%EA%B0%80%EC%98%A5%EC%84%A4%EB%A0%81%ED%83%95+%EC%A4%91%EA%B5%AC,보문산 국밥 | 보문산 냉면,2,2,207,63,96,20260720,60,최근 12개월 블로그 63건,,
pending,중구,똑순이네,한식>닭요리,대전광역시 중구 대사동 148-19,대전광역시 중구 보문산공원로 522,36.3144452,127.4239951,,https://search.naver.com/search.naver?where=blog&query=%EB%98%91%EC%88%9C%EC%9D%B4%EB%84%A4+%EC%A4%91%EA%B5%AC,보문산 삼계탕,2,1,474,62,85,20260705,59,최근 12개월 블로그 62건,,
pending,중구,시민칼국수,"한식>칼국수,만두",대전광역시 중구 문화동 1-166,대전광역시 중구 대흥로10번길 5,36.3210687,127.4156479,,https://search.naver.com/search.naver?where=blog&query=%EC%8B%9C%EB%AF%BC%EC%B9%BC%EA%B5%AD%EC%88%98+%EC%A4%91%EA%B5%AC,보문산 두부두루치기,1,0,4590,100,95,20260720,59,지역성: 칼국수; 최근 12개월 블로그 100건,,
pending,중구,다정식당,음식점>한식,대전광역시 중구 대사동 198-138,대전광역시 중구 보문산공원로 496,36.3130053,127.4220004,https://www.instagram.com/boribab.dajung1981,https://search.naver.com/search.naver?where=blog&query=%EB%8B%A4%EC%A0%95%EC%8B%9D%EB%8B%B9+%EC%A4%91%EA%B5%AC,보문산 두부두루치기,2,1,324,67,100,20260713,58,최근 12개월 블로그 67건,,
pending,중구,남원집,음식점>한식,대전광역시 중구 문화동 491-1 1층,대전광역시 중구 보문산로227번길 57 1층,36.3082200,127.4041689,https://www.instagram.com/namwonjip,https://search.naver.com/search.naver?where=blog&query=%EB%82%A8%EC%9B%90%EC%A7%91+%EC%A4%91%EA%B5%AC,보문산 고기,2,1,181,28,88,20260717,57,최근 12개월 블로그 28건,,
pending,중구,복수분식 본점,분식>종합분식,대전광역시 중구 대흥동 467-4,대전광역시 중구 중교로 27,36.3250643,127.4228461,https://smartstore.naver.com/,https://search.naver.com/search.naver?where=blog&query=%EB%B3%B5%EC%88%98%EB%B6%84%EC%8B%9D+%EB%B3%B8%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 분식,1,0,619,100,100,20260718,57,지역성: 본점; 최근 12개월 블로그 100건,,
pending,중구,북경,중식>중식당,대전광역시 중구 부사동 141-11,대전광역시 중구 보문로 99-2,36.3134770,127.4299825,,https://search.naver.com/search.naver?where=blog&query=%EB%B6%81%EA%B2%BD+%EC%A4%91%EA%B5%AC,보문산 중식,1,1,484897,100,77,20260720,57,최근 12개월 블로그 100건,,
pending,중구,소담,"음식점>일식>초밥,롤",대전광역시 중구 부사동 147-13,대전광역시 중구 보문로 71,36.3131991,127.4329955,,https://search.naver.com/search.naver?where=blog&query=%EC%86%8C%EB%8B%B4+%EC%A4%91%EA%B5%AC,보문산 일식,1,1,4956,100,93,20260720,57,최근 12개월 블로그 100건,,
pending,중구,소풍,음식점>일식>돈가스,대전광역시 중구 부사동 146-7,대전광역시 중구 보문로 85,36.3133136,127.4316433,,https://search.naver.com/search.naver?where=blog&query=%EC%86%8C%ED%92%8D+%EC%A4%91%EA%B5%AC,보문산 일식,1,1,16194,100,85,20260720,57,최근 12개월 블로그 100건,,
pending,중구,우리왕만두,분식>종합분식,대전광역시 중구 문창동 361-18,대전광역시 중구 문창로 6,36.3142039,127.4364911,http://itvplus.co.kr/home5/wangmandu/,https://search.naver.com/search.naver?where=blog&query=%EC%9A%B0%EB%A6%AC%EC%99%95%EB%A7%8C%EB%91%90+%EC%A4%91%EA%B5%AC,보문산 분식,1,1,3507,100,94,20260720,57,최근 12개월 블로그 100건,,
pending,중구,지글지글,"한식>곱창,막창,양",대전광역시 중구 문창동 371-23,대전광역시 중구 보문로 23,36.3142458,127.4382602,,https://search.naver.com/search.naver?where=blog&query=%EC%A7%80%EA%B8%80%EC%A7%80%EA%B8%80+%EC%A4%91%EA%B5%AC,보문산 고기,1,1,35729,100,95,20260720,57,최근 12개월 블로그 100건,,
pending,중구,하나분식,분식>종합분식,대전광역시 중구 문창동 362-9,대전광역시 중구 문창로 8,36.3144426,127.4363713,,https://search.naver.com/search.naver?where=blog&query=%ED%95%98%EB%82%98%EB%B6%84%EC%8B%9D+%EC%A4%91%EA%B5%AC,보문산 분식,1,1,16887,100,92,20260720,57,최근 12개월 블로그 100건,,
pending,중구,애국집,음식점>한식,대전광역시 중구 대흥동 295-6 1층,대전광역시 중구 테미로 35 1층,36.3215612,127.4205854,https://app.catchtable.co.kr/ct/shop/koreahouse_?type=WAITING¤tSuggestionType=SHOP_NAME,https://search.naver.com/search.naver?where=blog&query=%EC%95%A0%EA%B5%AD%EC%A7%91+%EC%A4%91%EA%B5%AC,보문산 고기 | 보문산 국밥,2,0,267,100,94,20260715,55,최근 12개월 블로그 100건,,
pending,중구,조기종의향미각 대전충대병원점,중식>중식당,대전광역시 중구 대사동 248-366 1층,대전광역시 중구 문화로 273 1층,36.3180366,127.4144451,,https://search.naver.com/search.naver?where=blog&query=%EC%A1%B0%EA%B8%B0%EC%A2%85%EC%9D%98%ED%96%A5%EB%AF%B8%EA%B0%81+%EB%8C%80%EC%A0%84%EC%B6%A9%EB%8C%80%EB%B3%91%EC%9B%90%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 중식,1,0,123,100,97,20260618,55,지역성: 대전; 최근 12개월 블로그 100건,,
pending,중구,하쿠류코쿠류 본점,음식점>일식>일식당,대전광역시 중구 대흥동 452-69 1층,대전광역시 중구 대흥로111번길 42 1층,36.3249349,127.4238479,https://litt.ly/hakuryu_kokuryu,https://search.naver.com/search.naver?where=blog&query=%ED%95%98%EC%BF%A0%EB%A5%98%EC%BD%94%EC%BF%A0%EB%A5%98+%EB%B3%B8%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 일식,1,0,106,98,97,20260717,55,지역성: 본점; 최근 12개월 블로그 98건,,
pending,중구,소담칼국수쭈꾸미 문화점,"한식>칼국수,만두",대전광역시 중구 문화동 11-15 1층,대전광역시 중구 보문산로365번길 2 1층,36.3145005,127.4164569,https://www.instagram.com/sodam_munhwa,https://search.naver.com/search.naver?where=blog&query=%EC%86%8C%EB%8B%B4%EC%B9%BC%EA%B5%AD%EC%88%98%EC%AD%88%EA%BE%B8%EB%AF%B8+%EB%AC%B8%ED%99%94%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 칼국수,1,0,51,51,51,20260619,54,지역성: 칼국수; 최근 12개월 블로그 51건,,
pending,중구,청국장이야기,음식점>한식,대전광역시 중구 대사동 197-37 1층,대전광역시 중구 보문산공원로497번길 61 1층,36.3114491,127.4197305,,https://search.naver.com/search.naver?where=blog&query=%EC%B2%AD%EA%B5%AD%EC%9E%A5%EC%9D%B4%EC%95%BC%EA%B8%B0+%EC%A4%91%EA%B5%AC,보문산 한식,1,0,2158,100,98,20260720,54,최근 12개월 블로그 100건,,
pending,중구,한민순대,"한식>순대,순댓국",대전광역시 중구 문창동 367-15,대전광역시 중구 대전천서로 271,36.3149824,127.4387260,,https://search.naver.com/search.naver?where=blog&query=%ED%95%9C%EB%AF%BC%EC%88%9C%EB%8C%80+%EC%A4%91%EA%B5%AC,보문산 국밥,1,1,168,41,79,20260716,53,최근 12개월 블로그 41건,,
pending,중구,강변산닭 본점,음식점>한식,대전광역시 중구 대흥동 469-2,대전광역시 중구 보문로260번길 8,36.3257907,127.4225153,,https://search.naver.com/search.naver?where=blog&query=%EA%B0%95%EB%B3%80%EC%82%B0%EB%8B%AD+%EB%B3%B8%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 삼계탕,1,0,25,7,20,20250918,52,지역성: 본점; 최근 12개월 블로그 7건,,
pending,중구,고덕갈비,"한식>육류,고기요리",대전광역시 중구 문화동 542-1,대전광역시 중구 보문산로 213,36.3061766,127.4040951,,https://search.naver.com/search.naver?where=blog&query=%EA%B3%A0%EB%8D%95%EA%B0%88%EB%B9%84+%EC%A4%91%EA%B5%AC,보문산 고기,1,0,556,95,78,20260712,52,최근 12개월 블로그 95건,,
pending,중구,문화손만두,분식>만두,대전광역시 중구 문화동 125-4 용정빌라 1층,대전광역시 중구 과례로 28 용정빌라 1층,36.3110206,127.4106566,,https://search.naver.com/search.naver?where=blog&query=%EB%AC%B8%ED%99%94%EC%86%90%EB%A7%8C%EB%91%90+%EC%A4%91%EA%B5%AC,보문산 분식,1,0,960,100,99,20260717,52,최근 12개월 블로그 100건,,
pending,중구,돈태일,음식점>일식>돈가스,대전광역시 중구 문창동 373-3 1층,대전광역시 중구 대종로296번길 17 1층,36.3133229,127.4365291,https://www.instagram.com/don_tail,https://search.naver.com/search.naver?where=blog&query=%EB%8F%88%ED%83%9C%EC%9D%BC+%EC%A4%91%EA%B5%AC,보문산 일식,1,1,32,32,31,20260718,51,최근 12개월 블로그 32건,,
pending,중구,보문산쭈꾸미,한식>주꾸미요리,대전광역시 중구 대사동 197-36 지하1층,대전광역시 중구 보문산공원로497번길 126 지하1층,36.3087905,127.4188029,https://www.instagram.com/bomunsan_jjukkumi?igsh=MXVuMWdoNml1N29iNw%3D%3D&utm_source=qr,https://search.naver.com/search.naver?where=blog&query=%EB%B3%B4%EB%AC%B8%EC%82%B0%EC%AD%88%EA%BE%B8%EB%AF%B8+%EC%A4%91%EA%B5%AC,보문산 해산물,1,0,376,100,99,20260718,51,최근 12개월 블로그 100건,,
pending,중구,소바노하나,"음식점>일식>우동,소바",대전광역시 중구 문화동 1-9,대전광역시 중구 중앙로 28,36.3224965,127.4155697,,https://search.naver.com/search.naver?where=blog&query=%EC%86%8C%EB%B0%94%EB%85%B8%ED%95%98%EB%82%98+%EC%A4%91%EA%B5%AC,보문산 일식,1,0,391,76,88,20260718,51,최근 12개월 블로그 76건,,
pending,중구,청석골칡냉면,한식>냉면,대전광역시 중구 산성동 334-8 대전광역시 중구 334~8번지,대전광역시 중구 보문산로141번길 39 대전광역시 중구 산성동 334~8번지,36.3069970,127.3952459,,https://search.naver.com/search.naver?where=blog&query=%EC%B2%AD%EC%84%9D%EA%B3%A8%EC%B9%A1%EB%83%89%EB%A9%B4+%EC%82%B0%EC%84%B1%EB%8F%99,보문산 냉면,1,0,367,56,99,20260718,51,최근 12개월 블로그 56건,,
pending,중구,파도상회,술집>요리주점,대전광역시 중구 대흥동 480-3 1층,대전광역시 중구 보문로260번길 17 1층,36.3261650,127.4230590,https://www.instagram.com/pado_sojubar?igsh=eW9yZzhnY2tiY3Js,https://search.naver.com/search.naver?where=blog&query=%ED%8C%8C%EB%8F%84%EC%83%81%ED%9A%8C+%EC%A4%91%EA%B5%AC,보문산 해산물,1,0,454,100,99,20260718,51,최근 12개월 블로그 100건,,
pending,중구,도어블,중식>중식당,대전광역시 중구 대흥동 446-8 1층,대전광역시 중구 대흥로 117 1층,36.3235400,127.4252268,https://www.instagram.com/doable_8,https://search.naver.com/search.naver?where=blog&query=%EB%8F%84%EC%96%B4%EB%B8%94+%EC%A4%91%EA%B5%AC,보문산 중식,1,0,156,35,95,20260718,50,최근 12개월 블로그 35건,,
pending,중구,라이라이 중식당,중식>중식당,대전광역시 중구 문창동 388-3,대전광역시 중구 대전천서로 249-1,36.3131271,127.4395163,https://blog.naver.com/minsunki119,https://search.naver.com/search.naver?where=blog&query=%EB%9D%BC%EC%9D%B4%EB%9D%BC%EC%9D%B4+%EC%A4%91%EC%8B%9D%EB%8B%B9+%EC%A4%91%EA%B5%AC,보문산 중식,1,1,20,7,19,20260615,49,최근 12개월 블로그 7건,,
pending,중구,릴레이분식,분식>종합분식,대전광역시 중구 대사동 248-485 1층 103호,대전광역시 중구 계룡로 937 1층 103호,36.3194612,127.4165186,,https://search.naver.com/search.naver?where=blog&query=%EB%A6%B4%EB%A0%88%EC%9D%B4%EB%B6%84%EC%8B%9D+%EC%A4%91%EA%B5%AC,보문산 분식,1,0,71,23,68,20260615,49,최근 12개월 블로그 23건,,
pending,중구,매일봄,분식>종합분식,대전광역시 중구 대흥동 502-14 1층,대전광역시 중구 선화서로 4 1층,36.3244230,127.4203083,,https://search.naver.com/search.naver?where=blog&query=%EB%A7%A4%EC%9D%BC%EB%B4%84+%EC%A4%91%EA%B5%AC,보문산 분식,1,0,48,26,42,20260616,49,최근 12개월 블로그 26건,,
pending,중구,해태관,중식>중식당,대전광역시 중구 대흥동 458-1 1층 101호,대전광역시 중구 대흥로121번길 43 1층 101호,36.3254419,127.4245083,https://www.instagram.com/haetaegwan_daejeon,https://search.naver.com/search.naver?where=blog&query=%ED%95%B4%ED%83%9C%EA%B4%80+%EC%A4%91%EA%B5%AC,보문산 중식,1,0,81,79,70,20260713,49,최근 12개월 블로그 79건,,
pending,중구,1953서서갈비 부사직영점,"한식>육류,고기요리",대전광역시 중구 부사동 260-1 1층,대전광역시 중구 대종로 275 1층,36.3115204,127.4375509,,https://search.naver.com/search.naver?where=blog&query=1953%EC%84%9C%EC%84%9C%EA%B0%88%EB%B9%84+%EB%B6%80%EC%82%AC%EC%A7%81%EC%98%81%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 고기,1,0,41,30,20,20260605,48,최근 12개월 블로그 30건,,
pending,중구,마담이네애호박국밥,한식>국밥,대전광역시 중구 대사동 75-6 B동,대전광역시 중구 보문로 146-15 B동,36.3167826,127.4274961,,https://search.naver.com/search.naver?where=blog&query=%EB%A7%88%EB%8B%B4%EC%9D%B4%EB%84%A4%EC%95%A0%ED%98%B8%EB%B0%95%EA%B5%AD%EB%B0%A5+%EC%A4%91%EA%B5%AC,보문산 국밥,1,0,44,38,44,20260717,48,최근 12개월 블로그 38건,,
pending,중구,선속초코다리냉면,한식>냉면,대전광역시 중구 대사동 248-264 1층,대전광역시 중구 대흥로 22 1층,36.3218334,127.4165952,,https://search.naver.com/search.naver?where=blog&query=%EC%84%A0%EC%86%8D%EC%B4%88%EC%BD%94%EB%8B%A4%EB%A6%AC%EB%83%89%EB%A9%B4+%EC%A4%91%EA%B5%AC,보문산 냉면,1,0,40,10,26,20260714,48,최근 12개월 블로그 10건,,
pending,중구,이삭토스트 대전 문화점,분식>토스트,대전광역시 중구 문화동 372-16,대전광역시 중구 문화로 173,36.3145636,127.4044199,https://smartorder.beaverworksinc.com/brand/901216,https://search.naver.com/search.naver?where=blog&query=%EC%9D%B4%EC%82%AD%ED%86%A0%EC%8A%A4%ED%8A%B8+%EB%8C%80%EC%A0%84+%EB%AC%B8%ED%99%94%EC%A0%90+%EC%A4%91%EA%B5%AC,보문산 분식,1,1,10,2,10,20260521,44,지역성: 대전; 최근 12개월 블로그 2건,,
